HOSPITAL_ID,Total_Patients,Readmissions,Readmit_Rate_Pct,Avg_Risk_Score,Critical_Patients,High_Patients,Avg_LOS_Days,Avg_Charge_USD,Unique_Physicians,State_Code,Emergency_Admits,Critical_Pct,Est_Preventable_Savings,Hospital_Volume_Tier
HOSP-16811,12,0,0.0,0.0057,0,0,10.0,8375,1,11,0,0.0,0,Medium (5-20)
HOSP-81644,12,1,8.3,0.1311,0,1,0.9,947,1,6,12,0.0,0,Medium (5-20)
HOSP-81005,12,0,0.0,0.0082,0,0,8.7,7772,1,39,0,0.0,0,Medium (5-20)
HOSP-20724,12,1,8.3,0.0476,0,0,3.3,9948,1,24,0,0.0,0,Medium (5-20)
HOSP-64227,12,0,0.0,0.1658,1,1,1.2,1659,2,50,7,8.3,7500,Medium (5-20)
HOSP-15173,12,9,75.0,0.8816,11,0,0.0,5075,1,33,12,91.7,82500,Medium (5-20)
HOSP-08069,12,8,66.7,0.6068,6,2,0.1,2410,2,36,12,50.0,45000,Medium (5-20)
HOSP-91032,12,3,25.0,0.2477,0,3,0.7,976,1,38,12,0.0,0,Medium (5-20)
HOSP-83039,12,3,25.0,0.3822,5,0,2.0,2398,1,39,6,41.7,37500,Medium (5-20)
HOSP-82021,12,10,83.3,0.9162,12,0,0.0,1706,1,5,12,100.0,90000,Medium (5-20)
HOSP-22239,12,9,75.0,0.8164,9,2,0.0,2142,1,24,12,75.0,67500,Medium (5-20)
HOSP-57888,12,6,50.0,0.5474,6,0,0.7,5703,1,45,10,50.0,45000,Medium (5-20)
HOSP-70717,12,9,75.0,0.9363,12,0,0.0,1836,1,33,12,100.0,90000,Medium (5-20)
HOSP-11878,12,8,66.7,0.6763,8,1,0.0,6492,1,21,12,66.7,60000,Medium (5-20)
HOSP-44934,12,11,91.7,0.8544,10,1,0.0,1076,1,45,12,83.3,75000,Medium (5-20)
HOSP-16084,12,6,50.0,0.5456,6,1,0.0,2160,1,37,12,50.0,45000,Medium (5-20)
HOSP-07439,12,9,75.0,0.7731,8,3,0.0,4050,1,22,12,66.7,60000,Medium (5-20)
HOSP-35474,12,9,75.0,0.8097,10,1,0.0,2045,1,13,12,83.3,75000,Medium (5-20)
HOSP-51461,12,9,75.0,0.819,10,0,0.0,1049,1,17,12,83.3,75000,Medium (5-20)
HOSP-36532,12,0,0.0,0.0148,0,0,6.4,4727,1,21,0,0.0,0,Medium (5-20)
HOSP-17120,12,0,0.0,0.0424,0,0,2.5,3718,1,24,0,0.0,0,Medium (5-20)
HOSP-86433,12,10,83.3,0.8728,11,0,0.0,1152,1,44,12,91.7,82500,Medium (5-20)
HOSP-71820,11,0,0.0,0.0117,0,0,9.0,18651,1,36,0,0.0,0,Medium (5-20)
HOSP-71634,11,7,63.6,0.6078,6,1,0.3,1276,1,17,8,54.5,45000,Medium (5-20)
HOSP-97557,11,9,81.8,0.8018,8,2,0.0,4879,1,5,11,72.7,60000,Medium (5-20)
HOSP-72101,11,0,0.0,0.0132,0,0,6.7,6684,1,10,0,0.0,0,Medium (5-20)
HOSP-73269,11,0,0.0,0.0164,0,0,4.3,4893,1,5,0,0.0,0,Medium (5-20)
HOSP-05630,11,0,0.0,0.0538,0,0,4.4,5680,1,19,3,0.0,0,Medium (5-20)
HOSP-72745,11,8,72.7,0.7835,7,4,0.0,16651,1,10,11,63.6,52500,Medium (5-20)
HOSP-97670,11,5,45.5,0.5618,6,1,0.0,2932,1,11,11,54.5,45000,Medium (5-20)
HOSP-97800,11,7,63.6,0.5394,6,1,2.9,3737,1,45,7,54.5,45000,Medium (5-20)
HOSP-19915,11,8,72.7,0.7485,8,2,0.0,972,1,36,11,72.7,60000,Medium (5-20)
HOSP-74239,11,8,72.7,0.765,8,2,0.0,1250,1,43,11,72.7,60000,Medium (5-20)
HOSP-40823,11,0,0.0,0.0301,0,0,5.6,3910,1,10,0,0.0,0,Medium (5-20)
HOSP-96253,11,0,0.0,0.008,0,0,9.0,22584,1,11,0,0.0,0,Medium (5-20)
HOSP-69304,11,10,90.9,0.8307,9,1,0.0,993,1,38,11,81.8,67500,Medium (5-20)
HOSP-05447,11,8,72.7,0.7772,7,2,0.0,3196,1,25,11,63.6,52500,Medium (5-20)
HOSP-15732,11,0,0.0,0.0761,0,0,0.9,3873,1,24,11,0.0,0,Medium (5-20)
HOSP-06024,11,0,0.0,0.0168,0,0,4.1,4654,1,3,0,0.0,0,Medium (5-20)
HOSP-19481,11,0,0.0,0.0159,0,0,9.0,21228,1,49,0,0.0,0,Medium (5-20)
HOSP-93847,11,0,0.0,0.0054,0,0,9.0,6691,1,50,0,0.0,0,Medium (5-20)
HOSP-20719,11,8,72.7,0.7586,8,3,0.0,2380,1,5,11,72.7,60000,Medium (5-20)
HOSP-76799,11,1,9.1,0.0776,0,0,10.0,5917,1,24,0,0.0,0,Medium (5-20)
HOSP-77371,11,9,81.8,0.7681,8,3,0.0,8041,1,39,11,72.7,60000,Medium (5-20)
HOSP-20615,11,7,63.6,0.6443,6,2,0.0,2543,2,5,11,54.5,45000,Medium (5-20)
HOSP-46413,11,2,18.2,0.0744,0,0,2.9,1009,1,41,7,0.0,0,Medium (5-20)
HOSP-46392,11,0,0.0,0.009,0,0,9.0,20544,1,42,0,0.0,0,Medium (5-20)
HOSP-46289,11,0,0.0,0.0622,0,0,1.8,2666,1,5,0,0.0,0,Medium (5-20)
HOSP-28889,11,0,0.0,0.0303,0,0,3.5,40341,1,45,5,0.0,0,Medium (5-20)
HOSP-40743,11,0,0.0,0.0087,0,0,9.0,32616,1,31,0,0.0,0,Medium (5-20)
HOSP-16024,11,6,54.5,0.8389,10,0,0.0,1011,1,49,11,90.9,75000,Medium (5-20)
HOSP-11711,11,10,90.9,0.8768,10,1,0.0,1109,1,50,11,90.9,75000,Medium (5-20)
HOSP-68170,11,9,81.8,0.7051,8,1,0.0,3810,1,39,11,72.7,60000,Medium (5-20)
HOSP-29296,11,1,9.1,0.1177,0,0,0.3,3500,1,5,11,0.0,0,Medium (5-20)
HOSP-68879,11,0,0.0,0.0233,0,0,6.6,5469,2,5,2,0.0,0,Medium (5-20)
HOSP-11931,11,2,18.2,0.1938,0,1,0.2,2556,1,5,11,0.0,0,Medium (5-20)
HOSP-45271,11,8,72.7,0.6558,5,3,0.0,8238,1,15,11,45.5,37500,Medium (5-20)
HOSP-70607,11,1,9.1,0.286,0,2,0.5,9114,1,10,11,0.0,0,Medium (5-20)
HOSP-39705,11,5,45.5,0.4815,5,1,0.1,1799,1,41,11,45.5,37500,Medium (5-20)
HOSP-47376,11,0,0.0,0.0079,0,0,9.0,8150,1,45,0,0.0,0,Medium (5-20)
HOSP-16466,11,0,0.0,0.0148,0,0,9.0,21528,1,45,0,0.0,0,Medium (5-20)
HOSP-04756,11,0,0.0,0.0483,0,0,5.4,2880,1,10,0,0.0,0,Medium (5-20)
HOSP-04625,11,0,0.0,0.0166,0,0,5.3,3395,1,36,0,0.0,0,Medium (5-20)
HOSP-39678,11,9,81.8,0.7438,7,2,0.0,6843,1,5,11,63.6,52500,Medium (5-20)
HOSP-79837,11,0,0.0,0.0187,0,0,6.7,4952,1,23,0,0.0,0,Medium (5-20)
HOSP-80323,11,9,81.8,0.8122,9,1,0.0,779,1,23,11,81.8,67500,Medium (5-20)
HOSP-39587,11,8,72.7,0.5274,3,3,0.0,2839,1,43,11,27.3,22500,Medium (5-20)
HOSP-39557,11,8,72.7,0.6096,6,0,0.0,1276,1,52,11,54.5,45000,Medium (5-20)
HOSP-21912,11,8,72.7,0.7471,7,1,0.0,2765,1,24,11,63.6,52500,Medium (5-20)
HOSP-40326,11,7,63.6,0.8309,9,1,0.0,1120,1,5,11,81.8,67500,Medium (5-20)
HOSP-64452,11,8,72.7,0.6785,6,2,0.0,3548,1,36,11,54.5,45000,Medium (5-20)
HOSP-78874,11,0,0.0,0.0091,0,0,9.0,19641,1,34,0,0.0,0,Medium (5-20)
HOSP-59597,11,0,0.0,0.0045,0,0,10.0,8150,1,45,0,0.0,0,Medium (5-20)
HOSP-35308,11,0,0.0,0.0124,0,0,9.0,15610,1,26,0,0.0,0,Medium (5-20)
HOSP-59961,11,8,72.7,0.6982,8,0,0.0,5353,1,5,11,72.7,60000,Medium (5-20)
HOSP-35494,11,8,72.7,0.7234,7,2,0.0,1159,1,26,11,63.6,52500,Medium (5-20)
HOSP-59986,11,0,0.0,0.0622,0,0,0.0,2339,1,37,11,0.0,0,Medium (5-20)
HOSP-92092,11,0,0.0,0.0099,0,0,9.0,22872,1,23,0,0.0,0,Medium (5-20)
HOSP-82342,11,7,63.6,0.5883,6,2,0.0,4514,1,29,11,54.5,45000,Medium (5-20)
HOSP-35181,11,8,72.7,0.5429,2,3,0.0,6526,1,24,11,18.2,15000,Medium (5-20)
HOSP-82767,11,7,63.6,0.652,6,2,0.0,3419,1,11,11,54.5,45000,Medium (5-20)
HOSP-60864,11,4,36.4,0.4119,1,4,0.1,7099,1,29,11,9.1,7500,Medium (5-20)
HOSP-48276,11,7,63.6,0.6832,8,1,0.0,4355,1,33,11,72.7,60000,Medium (5-20)
HOSP-61233,11,6,54.5,0.5543,6,1,0.1,616,1,3,11,54.5,45000,Medium (5-20)
HOSP-62005,11,6,54.5,0.4131,0,6,0.0,828,1,10,11,0.0,0,Medium (5-20)
HOSP-34115,11,9,81.8,0.7942,8,1,0.0,983,1,5,11,72.7,60000,Medium (5-20)
HOSP-61952,11,4,36.4,0.4749,5,1,0.2,3757,1,39,11,45.5,37500,Medium (5-20)
HOSP-38547,11,6,54.5,0.7012,8,1,0.0,1574,1,1,11,72.7,60000,Medium (5-20)
HOSP-23263,11,0,0.0,0.0163,0,0,9.0,18674,1,51,0,0.0,0,Medium (5-20)
HOSP-17787,11,10,90.9,0.9017,11,0,0.0,1109,1,45,11,100.0,82500,Medium (5-20)
HOSP-38312,11,0,0.0,0.0074,0,0,10.0,24359,1,39,0,0.0,0,Medium (5-20)
HOSP-85143,11,9,81.8,0.8998,11,0,0.0,1524,1,5,11,100.0,82500,Medium (5-20)
HOSP-54391,11,0,0.0,0.0108,0,0,9.0,25066,1,14,0,0.0,0,Medium (5-20)
HOSP-87018,11,3,27.3,0.4121,3,2,0.1,8160,1,3,11,27.3,22500,Medium (5-20)
HOSP-17480,11,0,0.0,0.0071,0,0,9.0,22889,1,23,0,0.0,0,Medium (5-20)
HOSP-24555,11,6,54.5,0.5126,3,4,0.0,7532,1,42,11,27.3,22500,Medium (5-20)
HOSP-02343,11,5,45.5,0.523,5,2,0.0,14962,1,21,11,45.5,37500,Medium (5-20)
HOSP-54255,11,2,18.2,0.0909,0,0,1.0,1237,1,7,11,0.0,0,Medium (5-20)
HOSP-89567,11,9,81.8,0.7092,6,2,0.1,1467,1,39,11,54.5,45000,Medium (5-20)
HOSP-23929,11,8,72.7,0.7502,7,3,0.0,2082,1,33,11,63.6,52500,Medium (5-20)
HOSP-97945,11,0,0.0,0.0032,0,0,10.0,7015,1,44,0,0.0,0,Medium (5-20)
HOSP-98138,11,6,54.5,0.6333,7,0,0.0,6264,2,5,11,63.6,52500,Medium (5-20)
HOSP-99007,11,5,45.5,0.5217,6,0,0.2,699,2,51,11,54.5,45000,Medium (5-20)
HOSP-99840,11,5,45.5,0.5134,3,4,0.0,4799,2,39,11,27.3,22500,Medium (5-20)
HOSP-98107,10,0,0.0,0.0218,0,0,4.3,1880,1,45,0,0.0,0,Medium (5-20)
HOSP-43411,10,8,80.0,0.742,7,1,0.0,1914,1,10,10,70.0,52500,Medium (5-20)
HOSP-05519,10,0,0.0,0.012,0,0,7.4,5139,1,36,0,0.0,0,Medium (5-20)
HOSP-71174,10,8,80.0,0.908,10,0,0.0,1305,1,11,10,100.0,75000,Medium (5-20)
HOSP-52915,10,0,0.0,0.0059,0,0,8.0,5379,1,24,0,0.0,0,Medium (5-20)
HOSP-14182,10,0,0.0,0.0633,0,0,0.8,908,1,42,10,0.0,0,Medium (5-20)
HOSP-88572,10,5,50.0,0.5002,3,3,0.3,8168,2,44,10,30.0,22500,Medium (5-20)
HOSP-09585,10,2,20.0,0.3037,2,1,1.5,4098,1,25,5,20.0,15000,Medium (5-20)
HOSP-87228,10,8,80.0,0.7046,6,2,0.0,1007,1,5,10,60.0,45000,Medium (5-20)
HOSP-55787,10,4,40.0,0.5036,4,2,0.2,1763,1,36,10,40.0,30000,Medium (5-20)
HOSP-30595,10,6,60.0,0.562,5,0,0.0,7773,1,10,10,50.0,37500,Medium (5-20)
HOSP-74798,10,8,80.0,0.6637,6,0,0.0,1711,1,14,10,60.0,45000,Medium (5-20)
HOSP-74134,10,1,10.0,0.0704,0,0,6.4,7091,1,10,0,0.0,0,Medium (5-20)
HOSP-74102,10,6,60.0,0.5613,5,1,2.5,571,2,41,7,50.0,37500,Medium (5-20)
HOSP-40957,10,0,0.0,0.0168,0,0,5.8,5391,1,9,0,0.0,0,Medium (5-20)
HOSP-70239,10,8,80.0,0.8628,8,2,0.0,3148,1,5,10,80.0,60000,Medium (5-20)
HOSP-56922,10,8,80.0,0.8246,7,3,0.0,3410,1,44,10,70.0,52500,Medium (5-20)
HOSP-56615,10,8,80.0,0.6764,3,5,0.0,8530,1,44,10,30.0,22500,Medium (5-20)
HOSP-68693,10,0,0.0,0.0135,0,0,8.0,13694,1,10,0,0.0,0,Medium (5-20)
HOSP-20103,10,3,30.0,0.1954,0,0,0.0,3924,1,52,10,0.0,0,Medium (5-20)
HOSP-68327,10,6,60.0,0.5756,4,3,0.0,1280,1,15,10,40.0,30000,Medium (5-20)
HOSP-53630,10,6,60.0,0.7706,8,0,0.7,1424,1,5,10,80.0,60000,Medium (5-20)
HOSP-37438,10,0,0.0,0.0061,0,0,8.0,6708,1,6,0,0.0,0,Medium (5-20)
HOSP-37478,10,4,40.0,0.4332,3,1,0.1,11789,1,44,10,30.0,22500,Medium (5-20)
HOSP-07910,10,8,80.0,0.8562,9,1,0.0,4643,1,42,10,90.0,67500,Medium (5-20)
HOSP-33816,10,4,40.0,0.4646,4,1,0.2,794,1,31,10,40.0,30000,Medium (5-20)
HOSP-93525,10,6,60.0,0.3364,2,1,0.2,4525,2,4,10,20.0,15000,Medium (5-20)
HOSP-63710,10,8,80.0,0.7199,5,4,0.0,606,1,49,10,50.0,37500,Medium (5-20)
HOSP-39754,10,4,40.0,0.2136,0,0,0.0,2207,1,52,10,0.0,0,Medium (5-20)
HOSP-64039,10,0,0.0,0.0064,0,0,8.0,6508,1,49,0,0.0,0,Medium (5-20)
HOSP-26588,10,4,40.0,0.5357,6,0,0.0,5613,1,5,10,60.0,45000,Medium (5-20)
HOSP-48986,10,0,0.0,0.0076,0,0,8.0,5501,1,15,0,0.0,0,Medium (5-20)
HOSP-95266,10,5,50.0,0.6542,7,1,0.0,554,1,15,10,70.0,52500,Medium (5-20)
HOSP-94622,10,1,10.0,0.1752,0,2,0.8,3334,1,16,10,0.0,0,Medium (5-20)
HOSP-26111,10,0,0.0,0.0149,0,0,9.0,6200,1,39,0,0.0,0,Medium (5-20)
HOSP-35135,10,0,0.0,0.0096,0,0,7.4,11532,1,14,0,0.0,0,Medium (5-20)
HOSP-82369,10,1,10.0,0.0676,0,0,1.9,3859,1,38,6,0.0,0,Medium (5-20)
HOSP-82490,10,6,60.0,0.7887,8,1,0.0,1717,1,5,10,80.0,60000,Medium (5-20)
HOSP-38296,10,6,60.0,0.6624,6,0,0.0,7789,1,9,10,60.0,45000,Medium (5-20)
HOSP-38316,10,9,90.0,0.6835,7,1,0.0,8695,1,23,10,70.0,52500,Medium (5-20)
HOSP-50469,10,5,50.0,0.5941,5,2,0.0,9260,1,44,10,50.0,37500,Medium (5-20)
HOSP-35110,10,2,20.0,0.3174,2,0,0.2,5530,1,22,10,20.0,15000,Medium (5-20)
HOSP-92311,10,6,60.0,0.6628,6,2,0.0,7713,1,39,10,60.0,45000,Medium (5-20)
HOSP-15085,10,0,0.0,0.0035,0,0,9.0,6200,1,39,0,0.0,0,Medium (5-20)
HOSP-05199,10,0,0.0,0.0312,0,0,6.0,70637,1,13,0,0.0,0,Medium (5-20)
HOSP-77094,10,0,0.0,0.0195,0,0,4.1,6828,1,1,0,0.0,0,Medium (5-20)
HOSP-39164,10,3,30.0,0.3708,1,2,0.6,45825,2,23,4,10.0,7500,Medium (5-20)
HOSP-91851,10,1,10.0,0.0503,0,0,3.7,5687,1,34,0,0.0,0,Medium (5-20)
HOSP-81700,10,7,70.0,0.7085,6,2,0.0,1194,2,5,10,60.0,45000,Medium (5-20)
HOSP-92597,10,7,70.0,0.6864,7,1,0.0,1356,1,1,10,70.0,52500,Medium (5-20)
HOSP-18125,10,6,60.0,0.5754,6,0,0.1,2138,1,34,10,60.0,45000,Medium (5-20)
HOSP-78293,10,9,90.0,0.6966,6,1,0.0,1824,1,38,10,60.0,45000,Medium (5-20)
HOSP-67285,10,0,0.0,0.0663,0,0,0.9,2750,1,23,10,0.0,0,Medium (5-20)
HOSP-32735,10,4,40.0,0.6072,6,1,0.1,8289,1,5,10,60.0,45000,Medium (5-20)
HOSP-17153,10,7,70.0,0.6646,7,0,0.0,2906,1,13,10,70.0,52500,Medium (5-20)
HOSP-35758,10,0,0.0,0.0187,0,0,5.0,4450,1,42,0,0.0,0,Medium (5-20)
HOSP-10305,10,7,70.0,0.6929,7,1,0.0,898,1,36,10,70.0,52500,Medium (5-20)
HOSP-84368,10,1,10.0,0.0534,0,0,7.4,3536,1,15,0,0.0,0,Medium (5-20)
HOSP-28703,10,8,80.0,0.7517,6,2,0.0,3035,1,5,10,60.0,45000,Medium (5-20)
HOSP-75749,10,4,40.0,0.3738,0,4,0.1,3265,1,18,10,0.0,0,Medium (5-20)
HOSP-45573,10,8,80.0,0.7908,8,1,0.0,4963,1,29,10,80.0,60000,Medium (5-20)
HOSP-13708,10,1,10.0,0.1702,0,1,2.4,151864,1,2,0,0.0,0,Medium (5-20)
HOSP-90564,10,7,70.0,0.7551,6,2,0.0,6736,1,26,10,60.0,45000,Medium (5-20)
HOSP-57421,10,8,80.0,0.6659,6,3,0.0,4948,1,50,10,60.0,45000,Medium (5-20)
HOSP-27157,10,3,30.0,0.2692,0,1,0.0,4505,1,10,10,0.0,0,Medium (5-20)
HOSP-93430,10,6,60.0,0.6144,7,0,0.1,623,1,43,10,70.0,52500,Medium (5-20)
HOSP-64581,10,8,80.0,0.698,7,1,0.0,1964,1,10,10,70.0,52500,Medium (5-20)
HOSP-66095,10,9,90.0,0.7837,7,1,0.0,1805,1,15,10,70.0,52500,Medium (5-20)
HOSP-28303,10,7,70.0,0.7887,8,1,0.0,6363,1,5,10,80.0,60000,Medium (5-20)
HOSP-39921,10,1,10.0,0.0188,0,0,5.9,6928,1,5,1,0.0,0,Medium (5-20)
HOSP-16688,10,0,0.0,0.0201,0,0,6.2,3979,1,10,0,0.0,0,Medium (5-20)
HOSP-21019,10,5,50.0,0.5938,6,0,0.0,3635,1,33,10,60.0,45000,Medium (5-20)
HOSP-62383,10,8,80.0,0.9116,9,0,0.0,1522,1,33,10,90.0,67500,Medium (5-20)
HOSP-60866,10,7,70.0,0.6838,7,0,0.0,4697,1,45,10,70.0,52500,Medium (5-20)
HOSP-41352,10,8,80.0,0.873,9,1,0.0,1000,1,34,10,90.0,67500,Medium (5-20)
HOSP-53571,10,6,60.0,0.6384,5,1,0.0,4065,1,10,10,50.0,37500,Medium (5-20)
HOSP-99003,10,3,30.0,0.3161,0,3,0.0,4663,1,26,10,0.0,0,Medium (5-20)
HOSP-43961,10,0,0.0,0.004,0,0,9.0,6473,1,14,0,0.0,0,Medium (5-20)
HOSP-71505,10,6,60.0,0.6365,6,1,0.2,939,1,50,10,60.0,45000,Medium (5-20)
HOSP-74675,9,4,44.4,0.6226,5,0,0.0,1763,1,22,9,55.6,37500,Medium (5-20)
HOSP-85293,9,0,0.0,0.013,0,0,4.9,3598,1,37,0,0.0,0,Medium (5-20)
HOSP-20213,9,7,77.8,0.6972,6,0,0.0,827,1,15,9,66.7,45000,Medium (5-20)
HOSP-68839,9,3,33.3,0.5334,5,0,0.0,4754,1,33,9,55.6,37500,Medium (5-20)
HOSP-68458,9,5,55.6,0.6278,4,3,0.0,14486,1,39,9,44.4,30000,Medium (5-20)
HOSP-56509,9,6,66.7,0.8488,8,0,0.0,995,1,14,9,88.9,60000,Medium (5-20)
HOSP-56128,9,6,66.7,0.7796,5,3,0.0,9521,1,15,9,55.6,37500,Medium (5-20)
HOSP-22986,9,5,55.6,0.5405,5,0,0.2,584,1,11,9,55.6,37500,Medium (5-20)
HOSP-74931,9,0,0.0,0.1255,0,0,2.9,5233,1,14,0,0.0,0,Medium (5-20)
HOSP-85567,9,0,0.0,0.0239,0,0,7.0,8003,1,10,0,0.0,0,Medium (5-20)
HOSP-56870,9,6,66.7,0.7633,5,3,0.0,2799,1,45,9,55.6,37500,Medium (5-20)
HOSP-54859,9,4,44.4,0.3936,1,2,0.3,8076,1,36,9,11.1,7500,Medium (5-20)
HOSP-17579,9,5,55.6,0.6244,6,0,0.2,964,1,6,9,66.7,45000,Medium (5-20)
HOSP-52412,9,5,55.6,0.5294,5,1,0.0,1240,1,31,9,55.6,37500,Medium (5-20)
HOSP-23434,9,6,66.7,0.814,8,0,0.0,4839,1,33,9,88.9,60000,Medium (5-20)
HOSP-87379,9,1,11.1,0.2229,2,0,0.8,3996,1,1,9,22.2,15000,Medium (5-20)
HOSP-87446,9,4,44.4,0.2492,0,2,0.1,3891,1,36,9,0.0,0,Medium (5-20)
HOSP-06181,9,5,55.6,0.7701,7,0,0.0,1462,1,21,9,77.8,52500,Medium (5-20)
HOSP-71818,9,7,77.8,0.692,5,2,0.0,619,1,13,9,55.6,37500,Medium (5-20)
HOSP-15755,9,6,66.7,0.9054,9,0,0.0,2379,1,7,9,100.0,67500,Medium (5-20)
HOSP-43298,9,5,55.6,0.6152,6,0,0.0,883,1,29,9,66.7,45000,Medium (5-20)
HOSP-99114,9,7,77.8,0.824,7,2,0.0,6030,1,12,9,77.8,52500,Medium (5-20)
HOSP-70940,9,5,55.6,0.7435,7,1,0.0,6342,1,31,9,77.8,52500,Medium (5-20)
HOSP-70418,9,0,0.0,0.0213,0,0,3.2,2722,1,10,0,0.0,0,Medium (5-20)
HOSP-06476,9,0,0.0,0.0315,0,0,3.3,20472,1,33,9,0.0,0,Medium (5-20)
HOSP-18450,9,7,77.8,0.6795,5,2,0.0,765,1,1,9,55.6,37500,Medium (5-20)
HOSP-01019,9,0,0.0,0.0062,0,0,8.0,5940,1,1,0,0.0,0,Medium (5-20)
HOSP-97710,9,4,44.4,0.335,0,3,0.1,328,1,38,9,0.0,0,Medium (5-20)
HOSP-73933,9,5,55.6,0.8084,7,1,0.0,4275,1,5,9,77.8,52500,Medium (5-20)
HOSP-69419,9,6,66.7,0.8038,7,1,0.0,3037,1,31,9,77.8,52500,Medium (5-20)
HOSP-69417,9,6,66.7,0.6613,5,2,0.0,10448,1,45,9,55.6,37500,Medium (5-20)
HOSP-29257,9,3,33.3,0.46,4,0,0.1,6907,1,5,9,44.4,30000,Medium (5-20)
HOSP-91809,9,0,0.0,0.0222,0,0,3.7,9409,2,38,1,0.0,0,Medium (5-20)
HOSP-96101,9,5,55.6,0.7433,6,2,0.0,2129,1,3,9,66.7,45000,Medium (5-20)
HOSP-31687,9,7,77.8,0.7928,8,0,0.0,4976,1,50,9,88.9,60000,Medium (5-20)
HOSP-44936,9,2,22.2,0.2792,2,0,0.7,5735,1,45,9,22.2,15000,Medium (5-20)
HOSP-44998,9,3,33.3,0.2994,2,1,0.3,5115,1,33,9,22.2,15000,Medium (5-20)
HOSP-69686,9,8,88.9,0.7244,6,2,0.0,1147,1,3,9,66.7,45000,Medium (5-20)
HOSP-69642,9,0,0.0,0.0495,0,0,0.3,2154,1,24,9,0.0,0,Medium (5-20)
HOSP-00671,9,7,77.8,0.8458,8,0,0.0,835,1,49,9,88.9,60000,Medium (5-20)
HOSP-55065,9,6,66.7,0.7433,7,1,0.0,3879,1,42,9,77.8,52500,Medium (5-20)
HOSP-23602,9,7,77.8,0.5423,2,2,0.0,4556,1,18,9,22.2,15000,Medium (5-20)
HOSP-36959,9,8,88.9,0.7496,5,4,0.0,10811,1,21,9,55.6,37500,Medium (5-20)
HOSP-67405,9,7,77.8,0.7093,6,1,0.0,1021,1,5,9,66.7,45000,Medium (5-20)
HOSP-77722,9,0,0.0,0.0481,0,0,0.0,510,1,46,9,0.0,0,Medium (5-20)
HOSP-77393,9,1,11.1,0.2943,0,3,0.3,2225,1,38,9,0.0,0,Medium (5-20)
HOSP-67743,9,6,66.7,0.7312,7,0,0.0,661,1,36,9,77.8,52500,Medium (5-20)
HOSP-58745,9,7,77.8,0.6623,2,6,0.0,7979,1,27,9,22.2,15000,Medium (5-20)
HOSP-67494,9,1,11.1,0.0248,0,0,1.4,5025,1,11,0,0.0,0,Medium (5-20)
HOSP-08383,9,0,0.0,0.0104,0,0,5.3,14149,1,10,0,0.0,0,Medium (5-20)
HOSP-01484,9,5,55.6,0.3702,2,1,0.6,13861,1,46,4,22.2,15000,Medium (5-20)
HOSP-01673,9,8,88.9,0.6702,3,4,0.0,10073,1,10,9,33.3,22500,Medium (5-20)
HOSP-04521,9,8,88.9,0.7807,6,2,0.0,1277,1,26,9,66.7,45000,Medium (5-20)
HOSP-66871,9,7,77.8,0.7129,6,1,0.0,1029,1,15,9,66.7,45000,Medium (5-20)
HOSP-92131,9,0,0.0,0.0309,0,0,3.3,1580,1,45,0,0.0,0,Medium (5-20)
HOSP-35456,9,4,44.4,0.5502,2,3,0.0,7405,1,38,9,22.2,15000,Medium (5-20)
HOSP-60018,9,0,0.0,0.0132,0,0,8.0,4351,1,52,0,0.0,0,Medium (5-20)
HOSP-08513,9,1,11.1,0.2093,2,0,1.3,7521,1,49,3,22.2,15000,Medium (5-20)
HOSP-59464,9,0,0.0,0.0119,0,0,7.0,5222,1,22,0,0.0,0,Medium (5-20)
HOSP-38342,9,6,66.7,0.6097,3,3,0.0,13776,1,2,9,33.3,22500,Medium (5-20)
HOSP-32726,9,1,11.1,0.1781,2,0,3.9,6109,1,50,2,22.2,15000,Medium (5-20)
HOSP-37963,9,1,11.1,0.2209,1,1,0.0,3996,1,10,9,11.1,7500,Medium (5-20)
HOSP-37991,9,8,88.9,0.9088,9,0,0.0,898,1,39,9,100.0,67500,Medium (5-20)
HOSP-57309,9,5,55.6,0.4561,1,5,0.0,682,1,14,9,11.1,7500,Medium (5-20)
HOSP-84835,9,8,88.9,0.7966,6,1,0.0,1284,1,50,9,66.7,45000,Medium (5-20)
HOSP-67956,9,5,55.6,0.6443,6,0,0.0,613,1,42,9,66.7,45000,Medium (5-20)
HOSP-15566,9,6,66.7,0.3348,0,3,0.0,10726,1,42,9,0.0,0,Medium (5-20)
HOSP-15587,9,0,0.0,0.0296,0,0,7.0,5577,1,39,0,0.0,0,Medium (5-20)
HOSP-32511,9,6,66.7,0.706,5,2,0.0,3658,1,36,9,55.6,37500,Medium (5-20)
HOSP-13090,9,5,55.6,0.7121,7,0,0.0,740,1,36,9,77.8,52500,Medium (5-20)
HOSP-84815,9,1,11.1,0.396,4,0,0.0,7092,1,10,9,44.4,30000,Medium (5-20)
HOSP-83972,9,6,66.7,0.8074,8,0,0.0,7321,1,23,9,88.9,60000,Medium (5-20)
HOSP-38114,9,6,66.7,0.6687,5,2,0.0,6532,1,5,9,55.6,37500,Medium (5-20)
HOSP-67896,9,0,0.0,0.0125,0,0,7.0,5580,1,34,0,0.0,0,Medium (5-20)
HOSP-40276,9,7,77.8,0.7839,6,2,0.0,2724,1,5,9,66.7,45000,Medium (5-20)
HOSP-60914,9,6,66.7,0.8704,9,0,0.0,2473,1,3,9,100.0,67500,Medium (5-20)
